GEO.id,RACE.white,RACE.black,RACE.native,RACE.asian,RACE.pacific,RACE.other,RACE.two
8600000US90732,15934,939,77,1119,29,831,966
8600000US90740,19701,211,28,2248,18,765,818
8600000US90742,862,23,0,28,0,55,0
8600000US90743,337,0,0,0,0,50,24
8600000US90744,43654,1628,851,1121,680,7853,1654
8600000US90745,21588,3562,244,20596,1722,3959,6419
8600000US90746,3919,13938,186,2161,843,1406,3408
8600000US90747,0,0,0,0,0,0,0
8600000US90755,4738,1542,85,2499,12,1092,1026
8600000US90802,21976,6338,153,3341,15,4987,2207
8600000US90803,26044,672,188,1732,120,1076,1023
8600000US90804,20104,5470,219,5779,242,7459,1821
8600000US90805,27374,21331,423,11125,1407,26990,4467
8600000US90806,16178,6759,408,7280,800,7394,4054
8600000US90807,14088,5810,89,5237,53,4742,2157
8600000US90808,28545,1438,276,3107,50,2916,2732
8600000US90810,16221,4302,342,8675,649,3622,3124
8600000US90813,33431,6966,402,8198,139,5578,4005
8600000US90814,13629,1554,54,1265,204,1214,713
8600000US90815,28771,2215,196,4683,324,2049,2264
8600000US90822,135,24,1,5,0,6,12
8600000US90831,0,0,0,0,0,0,0
8600000US91001,23095,9724,19,1702,111,1799,1616
8600000US91006,12085,233,56,16966,7,2318,674
8600000US91007,10545,795,112,19522,152,1538,1172
8600000US91008,785,9,3,241,0,59,25
8600000US91010,12831,1816,144,3667,46,5703,706
8600000US91011,14367,34,16,5553,0,74,424
8600000US91016,23360,2646,154,4876,0,8790,1784
8600000US91020,5493,83,66,2154,275,167,224
8600000US91024,8259,135,0,1139,0,1044,362
8600000US91030,14551,520,102,7959,60,1005,1406
8600000US91040,14887,175,35,1953,44,2154,655
8600000US91042,20165,672,103,2451,0,3913,962
8600000US91046,130,0,0,11,0,0,0
8600000US91101,13217,2045,84,4392,6,1092,709
8600000US91103,16525,5692,76,1833,29,2214,758
8600000US91104,26344,3849,81,2262,24,2665,1736
8600000US91105,8369,425,64,1525,0,175,333
8600000US91106,15886,1330,71,5040,178,1113,876
8600000US91107,20155,1958,246,6411,10,1880,1077
8600000US91108,5868,0,11,6828,0,401,189
8600000US91201,19278,376,111,2146,0,1035,725
8600000US91202,17167,545,77,3454,16,468,806
8600000US91203,9337,358,0,2443,0,806,416
8600000US91204,11480,394,102,2996,0,1068,201
8600000US91205,28440,703,69,5568,0,2659,923
8600000US91206,24516,589,6,5295,84,1082,902
8600000US91207,8181,28,9,1917,0,171,307
8600000US91208,12490,129,16,2375,0,424,221
8600000US91210,192,14,0,22,0,0,0
8600000US91214,19820,234,72,9016,17,1024,1296
8600000US91301,22343,314,34,1429,0,764,950
8600000US91302,20460,865,35,2273,0,195,1082
8600000US91303,14103,781,194,3306,65,7493,671
8600000US91304,25118,1960,264,8155,50,15319,2041
8600000US91306,21022,2309,180,7911,46,13537,2043
8600000US91307,19049,696,216,3366,0,565,1091
8600000US91311,24841,1584,66,7159,9,2597,1689
8600000US91316,21309,1448,14,1504,18,878,1197
8600000US91320,34898,852,41,4868,139,3082,1553
8600000US91321,25900,878,145,2354,0,4320,1551
8600000US91324,15506,1418,89,4374,52,4550,753
8600000US91325,19232,2591,88,6070,29,3923,1335
8600000US91326,21131,1825,89,10115,145,1239,1147
8600000US91330,571,298,0,268,0,245,88
8600000US91331,55622,3362,1264,4780,103,29358,2476
8600000US91335,45288,2530,295,10928,481,12673,2446
8600000US91340,23825,674,272,343,169,9214,710
8600000US91342,53924,4129,588,5844,51,21485,2980
8600000US91343,30767,2311,110,8409,59,16862,2241
8600000US91344,34411,2025,152,9145,84,4814,2383
8600000US91345,10394,805,308,2244,72,4196,635
8600000US91350,25317,913,68,3431,57,2420,2087
8600000US91351,22892,696,79,2401,92,3448,2328
8600000US91352,30504,1002,155,3650,19,9044,1120
8600000US91354,19919,1152,95,5073,0,528,1625
8600000US91355,26163,416,115,3325,65,888,2231
8600000US91356,23158,1203,152,1912,43,2172,950
8600000US91360,34981,116,94,3498,0,2820,1428
8600000US91361,17199,276,38,1131,18,664,405
8600000US91362,28910,567,50,3248,43,1395,1272
8600000US91364,21123,1150,16,1404,6,892,1356
8600000US91367,28893,2698,285,4439,60,1909,2039
8600000US91371,0,0,0,0,0,0,0
8600000US91377,12206,65,32,1511,0,216,393
8600000US91381,12783,577,68,4715,0,520,1010
8600000US91384,18454,2603,109,1642,37,4138,2172
8600000US91387,26432,2209,96,4262,104,4086,3186
8600000US91390,15701,432,11,1307,0,981,1618
8600000US91401,26329,2276,195,1839,0,8259,1187
8600000US91402,28713,2369,308,9221,148,28662,1328
8600000US91403,18460,1204,0,2178,9,365,1161
8600000US91405,24484,2537,196,4360,242,20915,1451
8600000US91406,26173,2848,324,4343,0,17669,1772
8600000US91411,16659,992,172,1671,24,3498,692
8600000US91423,24972,1653,229,1779,60,653,1600
8600000US91436,12423,236,31,842,0,472,504
8600000US91501,16343,269,47,2148,11,1132,596
8600000US91502,8325,264,21,1217,0,1146,367
8600000US91504,19063,494,15,3446,0,1869,640
8600000US91505,23687,521,110,3535,14,1314,1382
8600000US91506,13383,338,30,2168,0,1689,1298
8600000US91601,25480,3260,153,2548,107,4403,1139
8600000US91602,13134,951,23,1298,51,904,754
8600000US91604,23822,1231,103,2020,16,216,915
8600000US91605,27739,1763,377,5740,18,18188,1488
8600000US91606,27089,1900,104,2115,241,14215,1216
8600000US91607,22581,1645,15,2236,70,1150,1124
8600000US91608,0,0,0,0,0,0,0
8600000US91701,29134,2441,521,2983,125,3194,2155
8600000US91702,26538,1808,925,4446,9,24317,2241
8600000US91706,28588,893,573,10828,110,34073,1963
8600000US91708,1792,375,139,926,8,153,447
8600000US91709,42015,3171,266,21445,109,4203,4002
8600000US91710,50694,4235,669,8433,134,13560,3076
8600000US91711,25886,1919,194,4802,59,1448,1549
8600000US91722,17750,1126,232,3406,0,11748,1146
8600000US91723,10437,586,79,2199,31,4770,611
8600000US91724,15057,976,76,2361,182,5182,1101
8600000US91730,40311,6202,345,7303,168,6102,5179
8600000US91731,11961,90,79,7945,5,9212,411
8600000US91732,23935,465,117,15276,125,21027,887
8600000US91733,26580,181,640,7472,119,8326,584
8600000US91737,15895,1951,484,2561,36,1468,1859
8600000US91739,21184,3540,249,5938,29,3006,1824
8600000US91740,19732,638,360,1787,0,2604,994
8600000US91741,20812,578,240,1954,0,860,838
8600000US91744,56130,1189,576,7297,56,15359,2575
8600000US91745,26956,639,175,21160,208,5739,1493
8600000US91746,12710,302,143,2527,0,14600,804
8600000US91748,9999,324,147,27777,209,7489,1001
8600000US91750,25801,1369,100,3075,0,1928,1633
8600000US91752,16276,2638,67,2333,18,7577,755
8600000US91754,6860,144,111,19777,191,5080,889
8600000US91755,5179,105,143,18426,51,2634,796
8600000US91759,267,0,0,7,0,0,0
8600000US91761,33660,4582,426,3161,17,14602,3396
8600000US91762,28331,3232,896,1951,57,17619,2320
8600000US91763,15479,1721,451,4217,244,12973,1654
8600000US91764,32579,3699,715,2630,16,12486,2272
8600000US91765,16105,1923,92,24795,27,3124,1367
8600000US91766,44475,3987,499,8172,0,11289,2025
8600000US91767,34666,5495,291,3086,36,4588,1646
8600000US91768,15091,3226,412,1878,54,13875,1655
8600000US91770,14733,372,329,36800,443,7968,1191
8600000US91773,23317,1089,188,4144,40,2588,1907
8600000US91775,9553,248,18,10814,59,3066,1017
8600000US91776,8243,321,96,23803,182,4440,631
8600000US91780,10817,219,93,19549,0,3298,901
8600000US91784,19470,1181,70,2730,0,1711,1295
8600000US91786,28948,2803,1075,4084,115,11688,2726
8600000US91789,10655,1124,106,26431,0,2836,1180
8600000US91790,16609,1933,232,8793,72,15293,1699
8600000US91791,13200,1565,135,7747,113,8263,1203
8600000US91792,9178,1777,26,11865,22,7120,1350
8600000US91801,15857,972,214,28791,38,6861,1231
8600000US91803,8715,486,125,15432,23,3997,793
8600000US91901,14686,280,283,188,1,1076,520
8600000US91902,12457,972,208,1953,16,1087,966
8600000US91905,758,32,229,5,40,13,11
8600000US91906,3014,200,249,67,0,118,31
8600000US91910,51995,3130,451,8212,257,6099,3617
8600000US91911,61063,3426,695,6443,442,7972,2667
8600000US91913,22656,2555,134,9925,96,2427,2905
8600000US91914,8889,990,277,3887,112,666,1379
8600000US91915,15975,1390,85,5580,64,1046,1032
8600000US91916,1361,44,0,66,19,34,42
8600000US91917,486,0,0,15,0,59,0
8600000US91931,372,0,5,0,0,0,0
8600000US91932,18074,918,330,2670,119,2011,1518
8600000US91934,354,0,0,0,0,0,10
8600000US91935,7460,132,18,145,9,234,173
8600000US91941,24629,2115,205,1246,88,1447,1852
8600000US91942,29266,2828,39,2510,158,1163,2755
8600000US91945,14869,2597,326,1645,152,4565,1369
8600000US91948,57,0,0,0,0,0,0
8600000US91950,36421,2551,156,11097,119,7927,2012
8600000US91962,1009,0,27,0,0,35,0
8600000US91963,962,16,0,11,0,91,113
8600000US91977,41923,7526,267,4964,498,2930,2661
8600000US91978,6803,840,27,589,0,283,461
8600000US91980,0,0,0,0,0,208,50
8600000US92003,3045,143,12,282,0,360,158
8600000US92004,2267,3,19,134,0,74,140
8600000US92007,9921,33,106,517,92,261,205
8600000US92008,23246,273,59,1019,38,1268,843
8600000US92009,35038,770,135,3742,0,288,1237
8600000US92010,12318,44,101,1451,0,335,446
8600000US92011,18742,149,40,1883,0,663,939
8600000US92014,11926,248,0,836,0,65,172
8600000US92019,35147,1522,231,1442,110,2144,3080
8600000US92020,43948,2961,453,1996,695,2981,3773
8600000US92021,53167,3282,182,2252,227,2319,3012
8600000US92024,42837,242,112,2709,74,1400,1351
8600000US92025,40727,1026,262,2002,33,3566,951
8600000US92026,41000,516,234,3371,200,2790,1198
8600000US92027,43953,1122,610,3545,10,4301,1588
8600000US92028,39451,800,176,939,174,4926,1637
8600000US92029,16600,175,43,1406,29,590,980
8600000US92036,3031,21,45,51,0,17,37
8600000US92037,32448,433,76,6001,86,1191,1511
8600000US92040,37071,1092,662,694,99,855,1759
8600000US92054,30330,1641,267,2074,212,5603,2561
8600000US92055,9275,1003,210,459,68,1712,403
8600000US92056,36011,1814,492,3636,335,6159,2695
8600000US92057,32952,2621,311,4519,1023,9228,3620
8600000US92058,27031,3400,489,2148,581,7701,4335
8600000US92059,329,8,473,98,0,281,112
8600000US92060,162,0,0,0,0,0,0
8600000US92061,1822,2,352,2,2,50,71
8600000US92064,37899,756,279,4868,34,1545,2827
8600000US92065,32255,358,320,374,56,1661,1317
8600000US92066,262,0,0,0,0,15,0
8600000US92067,7032,0,18,208,0,110,156
8600000US92069,34240,1226,168,3853,60,4188,1627
8600000US92070,821,0,282,42,0,0,99
8600000US92071,46231,949,307,1694,99,1115,3446
8600000US92075,10260,244,68,493,6,694,339
8600000US92078,34683,880,222,3109,159,2421,1746
8600000US92081,21991,1139,117,1475,39,1696,1141
8600000US92082,14844,128,1240,911,67,1489,623
8600000US92083,28401,720,437,1565,308,4521,963
8600000US92084,38122,1106,382,1606,154,3949,1758
8600000US92086,916,41,51,59,0,12,112
8600000US92091,1209,0,0,38,0,21,0
8600000US92101,26487,3303,220,2888,54,1017,1404
8600000US92102,30763,4643,454,2240,60,3965,1229
8600000US92103,26118,691,80,1745,3,613,976
8600000US92104,32066,3934,953,2560,198,2120,2892
8600000US92105,34456,10218,267,12594,179,7555,2213
8600000US92106,17213,624,228,831,116,221,738
8600000US92107,24091,722,42,576,54,409,852
8600000US92108,12981,1190,35,2154,76,551,1403
8600000US92109,40273,530,214,1419,81,631,709
8600000US92110,22022,1021,201,2042,117,532,1319
8600000US92111,29939,2576,648,8465,348,1698,2398
8600000US92113,26535,8270,452,1614,26,17294,1591
8600000US92114,20437,15398,173,16046,1762,11859,2849
8600000US92115,38511,7361,270,8507,201,2669,2535
8600000US92116,23631,2717,218,1121,64,1407,2670
8600000US92117,39962,1069,385,5769,153,2772,2265
8600000US92118,18200,137,36,410,46,317,625
8600000US92119,19672,596,51,1135,46,377,1450
8600000US92120,20149,892,364,1882,0,755,1421
8600000US92121,2284,68,15,1631,0,275,307
8600000US92122,29034,740,38,13367,73,1063,1902
8600000US92123,16246,2289,328,4399,361,1912,1902
8600000US92124,21886,2232,169,3453,240,893,2151
8600000US92126,31389,2657,290,34299,1132,3058,3972
8600000US92127,24194,1164,192,11927,183,551,2026
8600000US92128,32544,1127,84,11283,39,678,2683
8600000US92129,31629,2010,237,14704,179,1100,3359
8600000US92130,32713,289,137,11938,0,885,1637
8600000US92131,23584,834,0,7465,357,444,1622
8600000US92132,0,0,0,0,0,0,0
8600000US92134,35,0,0,10,10,0,7
8600000US92135,1008,123,11,106,2,68,40
8600000US92139,14846,4914,195,10883,800,2950,1940
8600000US92140,1982,232,75,113,33,76,150
8600000US92145,691,41,0,569,0,0,80
8600000US92147,319,33,4,38,6,39,20
8600000US92154,54591,5401,601,11113,232,6503,3511
8600000US92155,523,113,10,81,14,66,32
8600000US92173,24194,439,89,668,18,2722,593
8600000US92201,33210,1306,627,1181,21,25183,1481
8600000US92203,18754,861,65,561,0,3408,1201
8600000US92210,4357,72,0,280,0,54,98
8600000US92211,20186,249,148,1841,29,1214,810
8600000US92220,23397,2227,703,2152,78,2357,946
8600000US92222,0,0,0,0,0,0,0
8600000US92223,31092,2133,347,3725,12,3273,1826
8600000US92225,15609,3036,194,526,43,4064,820
8600000US92227,20879,655,83,207,35,3608,843
8600000US92230,1583,29,62,0,36,295,116
8600000US92231,25546,65,224,492,20,11770,583
8600000US92233,6686,1520,142,151,34,1530,457
8600000US92234,39745,1086,441,2464,32,6504,1235
8600000US92236,21802,602,201,61,31,17831,353
8600000US92239,205,51,3,0,4,54,28
8600000US92240,18706,2450,719,798,73,9165,1267
8600000US92241,6896,86,36,96,40,2571,98
8600000US92242,1183,0,50,0,0,32,64
8600000US92243,32160,1413,291,1120,24,11150,1604
8600000US92249,4477,0,147,0,0,2149,504
8600000US92250,6787,15,89,26,0,1572,203
8600000US92251,14591,1804,240,561,36,3204,980
8600000US92252,7669,199,125,191,0,879,617
8600000US92253,30034,624,76,830,0,4364,1173
8600000US92254,5628,119,162,0,0,5207,65
8600000US92256,3239,0,131,1,0,336,29
8600000US92257,1848,65,52,10,2,52,15
8600000US92258,449,80,0,0,0,0,0
8600000US92259,317,0,6,0,0,11,0
8600000US92260,27576,368,252,985,45,1646,493
8600000US92262,18674,1437,211,867,255,2904,954
8600000US92264,17853,369,175,1217,15,346,422
8600000US92266,73,0,0,0,0,0,0
8600000US92267,0,0,0,0,0,35,0
8600000US92268,502,1,0,0,0,8,0
8600000US92270,15753,395,162,313,21,459,112
8600000US92273,1201,27,0,0,0,179,23
8600000US92274,9882,258,305,193,0,7443,324
8600000US92275,948,0,0,0,0,174,117
8600000US92276,4510,85,72,67,16,2514,277
8600000US92277,17845,1757,287,976,540,1200,1037
8600000US92278,3764,390,56,142,48,80,87
8600000US92280,0,0,0,0,0,0,0
8600000US92281,1640,17,18,0,0,76,28
8600000US92282,464,0,0,20,0,251,0
8600000US92283,1012,6,1333,30,0,141,285
8600000US92284,20667,394,248,608,23,1645,1100
8600000US92285,2185,0,59,73,0,124,0
8600000US92301,17705,6679,135,813,238,4366,1971
8600000US92304,47,0,0,0,0,0,0
8600000US92305,209,0,0,0,0,66,37
8600000US92307,30002,3285,441,547,0,1227,1389
8600000US92308,32292,3381,384,1023,0,2124,1013
8600000US92309,304,40,18,0,14,323,31
8600000US92310,6420,1350,75,689,240,281,526
8600000US92311,21192,3627,403,721,1214,3465,2237
8600000US92313,8471,990,72,659,0,1403,545
8600000US92314,8491,86,120,90,0,910,88
8600000US92315,4316,33,58,0,68,648,27
8600000US92316,19052,1438,348,357,54,9165,1354
8600000US92320,7180,22,100,51,0,152,313
8600000US92321,742,54,0,0,0,208,0
8600000US92322,560,0,0,0,0,38,0
8600000US92324,30783,4971,894,2165,121,15953,1584
8600000US92325,7157,109,73,102,0,476,257
8600000US92327,483,0,0,13,0,696,61
8600000US92328,247,0,11,5,0,0,0
8600000US92332,6,0,0,0,0,0,0
8600000US92333,644,0,0,0,0,0,0
8600000US92335,64523,4037,618,1642,211,24012,3185
8600000US92336,48009,12080,482,8885,435,15129,4902
8600000US92337,20906,3974,264,2655,98,7051,1661
8600000US92338,0,0,0,0,0,0,0
8600000US92339,991,0,0,55,0,0,0
8600000US92341,175,0,0,0,0,72,16
8600000US92342,5155,245,17,284,65,180,0
8600000US92344,13892,1601,473,1057,0,2401,562
8600000US92345,60804,4435,1208,1142,286,8685,2510
8600000US92346,32968,6720,348,4275,143,9883,3028
8600000US92347,1399,61,14,25,0,250,42
8600000US92352,5322,75,54,56,0,651,136
8600000US92354,10857,1137,105,6090,0,2395,891
8600000US92356,5051,536,157,70,0,282,59
8600000US92358,1006,0,24,25,0,13,0
8600000US92359,5583,500,106,280,25,513,390
8600000US92363,3892,165,744,58,28,92,177
8600000US92364,53,0,0,0,0,0,0
8600000US92365,2299,72,0,43,0,79,59
8600000US92368,719,19,49,0,0,203,40
8600000US92371,11942,186,177,662,0,1579,181
8600000US92372,4580,58,0,24,0,172,25
8600000US92373,24748,1902,373,3166,21,1759,1310
8600000US92374,27734,2033,298,3008,137,5899,1385
8600000US92376,50944,12870,749,1212,272,14082,3484
8600000US92377,10650,3315,118,983,0,3626,1006
8600000US92378,139,0,0,0,0,0,0
8600000US92382,4682,28,122,70,48,401,168
8600000US92384,58,0,1,0,0,0,0
8600000US92385,163,0,0,18,0,0,0
8600000US92386,1728,0,15,0,0,101,14
8600000US92389,82,0,0,0,0,0,0
8600000US92391,1724,13,0,0,0,598,0
8600000US92392,34824,7755,254,1944,38,5450,2047
8600000US92394,17049,7531,567,1426,46,6222,1509
8600000US92395,29874,5749,317,2321,0,3308,1809
8600000US92397,4726,0,0,0,0,63,44
8600000US92398,945,19,20,1,0,15,68
8600000US92399,43113,984,546,949,370,5245,2012
8600000US92401,731,398,9,45,0,660,109
8600000US92404,30647,9047,544,2180,53,14433,3318
8600000US92405,16512,3985,196,928,0,8269,1185
8600000US92407,29807,6615,679,2565,314,13042,2758
8600000US92408,5668,1307,61,2080,7,4168,786
8600000US92410,18581,5564,525,1748,23,19992,1636
8600000US92411,8407,4960,452,310,246,10318,750
8600000US92501,14444,1485,193,928,139,3773,925
8600000US92503,53760,3523,1026,5610,333,21283,4248
8600000US92504,38430,3347,570,2013,50,6148,2636
8600000US92505,32073,3247,545,3454,125,7082,2277
8600000US92506,35591,1914,267,2557,23,1842,1935
8600000US92507,32575,5520,389,6580,65,6220,2442
8600000US92508,24181,4427,232,3055,133,1454,1796
8600000US92509,43104,3145,930,2767,212,25783,2759
8600000US92518,790,168,1,9,0,0,0
8600000US92530,30509,1548,509,1108,142,13075,1796
8600000US92532,11145,1952,71,2489,618,2450,988
8600000US92536,3384,97,11,0,0,0,121
8600000US92539,3796,20,86,0,81,190,111
8600000US92543,23709,2577,498,386,37,5895,952
8600000US92544,35411,1584,463,812,267,4926,1617
8600000US92545,28247,2220,556,1654,64,3579,2322
8600000US92548,4783,35,64,47,22,1786,112
8600000US92549,1889,0,0,52,0,12,40
8600000US92551,13687,6083,61,1713,34,6387,1265
8600000US92553,42771,12511,416,3901,193,12980,2364
8600000US92555,18605,7657,207,3315,540,6733,1694
8600000US92557,30377,8495,497,2070,110,7174,2278
8600000US92561,1159,3,151,7,0,0,12
8600000US92562,45774,2681,773,4385,253,4096,3414
8600000US92563,31239,4986,592,6406,126,6956,3350
8600000US92567,6862,125,113,123,0,1271,140
8600000US92570,27925,3894,500,1218,93,18901,1191
8600000US92571,22852,6621,698,2254,63,17606,1520
8600000US92582,10390,1362,639,992,0,1763,1020
8600000US92583,18429,1420,829,669,39,6603,1442
8600000US92584,31720,2648,299,3129,203,3317,1887
8600000US92585,13246,1052,91,1304,0,1731,647
8600000US92586,16357,881,108,425,17,1088,680
8600000US92587,13645,354,37,202,42,1584,305
8600000US92590,2983,67,29,108,0,336,153
8600000US92591,30261,1189,599,2445,106,2378,1745
8600000US92592,50878,2549,1788,7847,216,3141,4307
8600000US92595,21134,892,147,984,225,5784,1043
8600000US92596,17236,693,74,2537,57,1428,1790
8600000US92602,9527,527,55,10772,173,268,729
8600000US92603,11560,111,29,6738,53,116,608
8600000US92604,16765,631,129,8268,22,476,1162
8600000US92606,8972,1051,75,9453,41,539,1121
8600000US92610,8157,64,0,2623,43,121,547
8600000US92612,15422,279,36,9104,65,761,719
8600000US92614,14057,244,57,8413,121,654,992
8600000US92617,8302,246,157,6388,21,697,1044
8600000US92618,9559,302,47,5539,58,233,876
8600000US92620,18794,474,270,17284,78,714,2313
8600000US92624,6548,43,19,63,0,448,116
8600000US92625,11189,126,0,435,18,326,348
8600000US92626,36515,1100,177,6952,489,3794,1732
8600000US92627,40559,389,151,2539,65,14885,1579
8600000US92629,22837,137,53,854,0,1546,755
8600000US92630,40432,892,407,8178,228,6770,2176
8600000US92637,14188,145,0,1673,13,191,115
8600000US92646,44867,438,204,5991,456,1627,1784
8600000US92647,40808,508,389,6338,287,6946,1841
8600000US92648,36894,406,97,4242,44,1995,1682
8600000US92649,25799,107,181,3883,49,1332,1343
8600000US92651,21856,90,15,825,30,368,452
8600000US92653,20545,244,14,3465,56,3495,1654
8600000US92655,2674,11,114,4366,77,993,309
8600000US92656,34239,1166,9,7952,22,3742,1937
8600000US92657,8114,0,11,1656,0,66,289
8600000US92660,29080,176,7,2854,31,836,687
8600000US92661,3630,39,0,87,0,120,55
8600000US92662,2866,8,0,12,0,39,6
8600000US92663,19486,199,38,846,35,887,672
8600000US92672,28485,153,450,1480,92,2781,1004
8600000US92673,24934,200,72,940,0,1707,966
8600000US92675,24251,110,311,1076,76,8239,766
8600000US92676,1961,1,0,46,0,181,65
8600000US92677,50940,1152,110,5657,176,2861,2550
8600000US92678,434,17,0,15,0,14,34
8600000US92679,28007,455,24,2557,17,992,982
8600000US92683,35084,654,114,42756,498,8821,2147
8600000US92688,34023,487,191,5565,51,2316,1669
8600000US92691,38302,600,149,3348,124,2681,2091
8600000US92692,39056,624,153,4412,15,1728,1684
8600000US92694,17112,151,19,2227,0,922,1017
8600000US92701,22155,579,202,1178,18,29353,494
8600000US92703,25139,638,365,8774,107,33110,793
8600000US92704,48533,1240,1160,14482,155,18904,1662
8600000US92705,33494,587,170,3065,92,6250,1287
8600000US92706,17590,303,182,2239,5,15539,802
8600000US92707,18615,832,184,4586,70,34906,1302
8600000US92708,30797,860,125,19428,61,2809,1834
8600000US92780,32022,1656,438,8892,353,13627,1193
8600000US92782,12585,342,0,7436,20,1342,863
8600000US92801,27779,2435,68,10586,244,18857,1658
8600000US92802,25606,784,332,5824,118,8467,901
8600000US92804,36131,2354,188,18393,1553,24038,2517
8600000US92805,55616,905,401,5027,172,8218,1694
8600000US92806,28129,1228,65,4554,26,3065,1233
8600000US92807,26619,873,98,4943,121,1701,1383
8600000US92808,14104,305,33,4391,12,506,1033
8600000US92821,26878,380,215,6166,45,1725,866
8600000US92823,1948,9,22,927,0,123,19
8600000US92831,21670,881,85,6114,37,3996,1910
8600000US92832,13851,682,258,2505,17,6250,1131
8600000US92833,22210,1870,356,18570,10,7696,1897
8600000US92835,15581,307,68,5097,12,1038,952
8600000US92840,25991,1080,338,16317,221,8362,1634
8600000US92841,13432,538,110,13189,228,3632,761
8600000US92843,17057,220,251,19926,413,6580,894
8600000US92844,6832,197,94,14401,438,2302,259
8600000US92845,13227,284,48,1946,11,466,792
8600000US92860,20952,1490,256,859,67,2499,1112
8600000US92861,4465,17,0,865,0,257,205
8600000US92865,12875,412,135,2067,85,3029,755
8600000US92866,9746,75,74,847,0,3901,374
8600000US92867,27082,323,169,5738,215,8594,1436
8600000US92868,13863,414,117,4072,52,7140,621
8600000US92869,22917,428,131,5590,30,9047,1024
8600000US92870,36371,757,125,8122,54,5316,1765
8600000US92879,30411,2558,594,3969,332,6582,2466
8600000US92880,37699,3995,644,13225,352,6271,2907
8600000US92881,21606,1771,335,3532,400,2046,1156
8600000US92882,47434,2851,593,6228,313,8722,2574
8600000US92883,21681,1754,155,3005,95,1702,1157
8600000US92886,35227,569,370,7691,0,1257,1793
8600000US92887,14814,163,47,3586,12,272,760
8600000US93001,24107,382,312,769,53,5690,1151
8600000US93003,38691,1201,286,2423,103,5235,2174
8600000US93004,21957,340,198,882,23,4908,1390
8600000US93010,32643,962,343,2919,125,4466,1900
8600000US93012,26463,693,169,3849,50,1322,1793
8600000US93013,12339,77,276,362,0,2404,409
8600000US93015,11042,73,136,379,21,4795,1038
8600000US93021,27809,313,111,2306,15,4062,1104
8600000US93022,5868,21,84,84,0,418,223
8600000US93023,17827,157,160,250,0,1539,668
8600000US93030,37795,1986,2089,4426,33,10663,2306
8600000US93033,49281,1896,2315,6651,168,16937,3244
8600000US93035,20680,886,168,1628,117,3144,1144
8600000US93036,28559,1203,191,2758,11,7539,1872
8600000US93040,907,0,16,0,0,724,52
8600000US93041,16096,1065,885,1422,189,3018,1400
8600000US93042,38,0,0,0,0,9,0
8600000US93043,0,0,0,0,0,0,0
8600000US93060,18061,112,359,596,7,12899,1346
8600000US93063,41855,979,80,5368,157,4271,2952
8600000US93064,0,0,0,0,0,0,0
8600000US93065,54458,740,523,6432,106,6541,2705
8600000US93066,2275,28,0,78,0,585,82
8600000US93067,505,0,0,0,0,109,8
8600000US93101,23091,474,142,1184,109,6467,860
8600000US93103,14177,501,189,669,52,4434,909
8600000US93105,20742,456,223,785,39,1958,516
8600000US93108,10139,64,132,392,0,128,346
8600000US93109,8409,315,24,338,8,289,455
8600000US93110,12374,340,136,975,0,2323,872
8600000US93111,12560,242,68,1032,3,2393,603
8600000US93117,38400,816,342,6364,121,5187,2952
8600000US93201,843,26,34,0,0,102,9
8600000US93202,2841,234,21,57,0,383,87
8600000US93203,16967,351,195,253,36,2635,337
8600000US93204,10949,645,92,236,0,2826,593
8600000US93205,1789,0,95,0,0,16,0
8600000US93206,1674,75,12,0,0,195,97
8600000US93207,244,0,1,0,0,0,36
8600000US93208,133,6,0,0,0,0,0
8600000US93210,13072,1849,438,392,29,4737,776
8600000US93212,15907,3186,453,412,17,4201,1412
8600000US93215,37544,2731,376,6590,129,6344,1641
8600000US93218,633,0,25,13,0,198,21
8600000US93219,7676,50,8,260,0,999,104
8600000US93220,59,0,0,0,0,0,0
8600000US93221,13017,250,152,58,0,766,448
8600000US93222,1392,22,64,27,0,10,20
8600000US93223,8677,0,54,57,0,1591,253
8600000US93224,483,0,0,0,0,0,3
8600000US93225,4339,0,51,130,0,78,67
8600000US93226,356,6,0,14,0,0,7
8600000US93230,52578,3580,432,2254,91,5153,2098
8600000US93234,5204,73,0,10,0,1657,8
8600000US93235,3631,0,0,28,0,1057,148
8600000US93238,1290,18,89,10,58,14,17
8600000US93239,1270,0,53,0,0,281,0
8600000US93240,5081,58,52,0,0,66,51
8600000US93241,14042,30,194,205,11,3661,399
8600000US93242,2174,38,18,19,0,1018,59
8600000US93243,1557,0,49,0,0,316,3
8600000US93244,265,14,0,0,0,0,3
8600000US93245,24919,2788,850,2741,170,3273,1803
8600000US93247,14465,114,169,495,0,2202,647
8600000US93249,2407,0,0,0,0,117,40
8600000US93250,11262,272,110,87,4,1339,525
8600000US93251,241,0,2,0,0,5,13
8600000US93252,3109,186,14,135,0,256,52
8600000US93254,510,0,25,0,0,80,11
8600000US93255,495,0,0,0,0,0,0
8600000US93256,4495,287,22,105,0,478,14
8600000US93257,59266,483,2105,3246,144,7730,3653
8600000US93258,1279,0,0,306,0,10,55
8600000US93260,137,0,0,0,0,3,9
8600000US93261,1780,0,57,106,0,1281,39
8600000US93262,0,0,0,0,0,16,16
8600000US93263,15511,150,297,18,31,2922,455
8600000US93265,2992,20,11,12,0,142,96
8600000US93266,1167,13,0,0,0,263,7
